IDNUM;OTEXE;NREG;ZENVI;SUTOT;CHAFF;PRODV;PRODH;PRODT;PRODA;RESEX;CHRAM;CHRSE;CHRPH;CHRAC;CHRAG;CHRPV;CHRCA;ELECTQUA;ENTBT;ENTMT;LFERM;LMATE;ASSRE;ASSAU;TVANR;TXPRO;TAXES;AIMTX;FPERS;CHSOC;CFINL;CAGR4
46858;45;84;0;13;237692.69;12487.13;0;1991.11;48206.09;47920.96;0;6144.29;3662.87;36101.05;1080;4209.21;12705.79;155000;843.12;5494.59;5146.41;623.57;1572.95;9234.22;0;408.53;0;658.04;5608.95;101.56;3737.65;1577.76
46859;48;84;0;11;1827382;43476;0;390;1802258;420239.44;0;10551;5465;907239;0;102498;4892;374060;357;13081;15105;183;741;26631;0;3254;421;14498;83636;17370;5664;108
46860;83;84;0;15;679817;339848;0;-675;38287;133715;0;20142;34174;69524;13428;6980;26036;47667;12583;61028;44716;216;5145;27839;0;4460;23;2159;0;0;15389;2326
46861;37;84;0;5;1005401;522137;0;6282;391950;333694;0;25950;55301;118816;260;9214;0;77590;6070;7374;68613;0;24015;5978;0;1693;1898;1162;60070;8363;4884;2608
46862;39;84;0;6;352090;6463;0;-800;149040;106812.71;1158;11080;8786;41591;1980;1931;13875;34393;4443;4324;34696;0;1266;10078;0;1966;78;2110;950;0;10257;1560
46863;37;84;0;5;698796;310808;0;18062;27885;204936.17;22539;20851;47112;73233;0;7252;31621;72385;5418;34923;50359;0;0;25365;0;4776;0;1890;28680;2742;9529;1016
46864;48;84;0;26;275518;61579;0;2495;6024;50914;0;10872;11410;58513;0;3214;11834;61608;749;14506;25983;0;0;7743;0;1965;0;803;7152;181;3447;3777
46865;39;84;0;7;358430;358430;0;0;0;49004;0;0;6700;0;0;0;4711;75096;0;10788;11528;14469;0;6597;0;0;0;778;127896;23089;543;0
46868;16;84;0;2;851288;0;895040;0;0;153037;33420;228357;6263;0;0;0;0;60014;5054;15708;0;1620;14588;8534;0;0;149;2425;141952;14679;14334;532
46871;74;84;0;16;404800;0;401094;0;0;117159;17087;57577;1756;0;0;0;339;48371;7163;35626;2834;1670;0;9633;0;0;2135;1061;65691;5075;709;238
46872;37;84;0;2;230193;229503;0;0;0;61300;0;20263;23587;0;0;0;7669;7600;2591;14482;42157;0;7805;6943;0;1780;0;809;0;0;3024;2848
46873;48;84;0;14;510261;268051;0;2813;54149;80709;0;20591;45682;90810;0;7490;22302;34675;0;26673;35070;1220;9262;14873;0;3114;0;1265;53508;9016;2567;1469
46874;50;84;0;2;217334;148684;67411;0;0;91285.13;1084;23290;26084;0;0;0;9614;5974;159;1974;22657;573;4212;4361;0;1863;170;559;0;0;758;6
46875;39;84;0;9;229950;148939;0;110;36718;72837;0;4777;24382;0;3455;1062;17310;3803;5257;12835;27887;0;0;6285;0;1694;0;481;0;0;83;0
46923;45;84;0;8;556987.56;151199.82;0;1400;159857.41;52402.91;5892.56;12568.62;24213.96;59088.23;0;3866.14;17074.93;13291;619.66;14028.5;25189.67;3538.2;1530.85;7851.29;0;2072.63;25;2189.13;4956.57;258.94;2848.95;482.71
46924;46;84;0;11;139963.89;143394.26;0;0;0;36523.41;0;13082.16;15049.01;0;0;0;14857.7;2830;704.48;14790.39;18929.89;0;9350.69;10066.58;0;1185.15;0;515.3;0;0;2982.21;83.71
46926;46;84;0;13;84089.81;81156.05;0;2380.5;0;28703.45;0;2854.54;22655.62;0;0;0;5300.47;2142;216.93;1037.18;0;0;0;3711.18;0;829.95;430.92;1154.5;0;0;405.61;31.28
46928;46;84;1;19;533676;-25215.6;0;934;371834;63229.21;0;10993;7841;27694;0;20770;31558;22705;10773;46982;17707;219;0;27994;0;4074;1;2526;0;0;7809;4564
46929;45;84;0;21;155605.85;24955.02;0;4610;14487.15;36501.69;0;17976.42;0;6923;0;5057;16676.55;47180;10595;22011;11477;991;0;7279;0;388;19;1140;1030;387;3563;1694
46930;50;84;0;15;172951;36011;124096;14693;0;24154;5622;15173;1917;0;0;0;2149;66300;0;593;0;0;0;3272;0;802;2600;8303;54440;5920;939;510
46931;48;84;0;14;36403;4292;0;0;0;15566;0;0;35;0;0;0;0;2493;1960;618;3488;0;0;1630;0;98;0;3321;0;0;0;7
46933;15;84;0;18;112522;0;110678;9534;0;42094;0;17671;2443;0;0;0;4907;24732;0;5147;9200;0;0;4771;0;280;0;333;425;35;163;0
46934;46;84;0;20;246423;0;246473;0;0;32320;0;33026;3917;0;0;0;0;32570;0;4621;17921;453;0;4756;0;505;0;0;67520;14733;553;304
46935;46;84;0;16;866829;0;0;892329;0;256934;0;0;19214;0;0;0;17234;9887;8242;38660;18735;448;3526;7968;0;0;0;9370;96861;25325;2840;88
46936;46;84;0;15;360308;43635;0;-288;53421;14410.42;4078;11712;6320;76960;14093;11539;8808;49975;6300;21052;9805;2072;1618;10099;0;2376;0;91;6127;858;6199;1323
46937;50;84;0;4;360884;315533;0;3680;0;106975;0;14140;36459;0;0;0;11870;15481;136;33034;39687;330;9263;8997;0;5444;3562;811;17829;754;6257;179
46938;50;84;0;6;207611.17;197008.81;0;5508.89;0;10323.62;0;1357;9696.46;0;0;0;3561.39;25092.29;815;4722.81;13636.97;5174.5;0;7364.67;0;242;0;200;73322.78;9812.12;501.27;743.75
46939;46;84;0;18;180633.44;0;160994;11973.84;0;26724.39;0;17134.05;7198.32;0;0;0;1303.48;23869;0;6712.22;733.08;0;870.84;5111.1;0;0;1616.58;2339.94;26262.74;1186.78;77.52;45.4
46941;15;84;0;17;486323.11;240666.93;181005.6;0;0;92406.19;0;21356.91;41480.51;0;0;0;24474.84;61922;586.9;4063.38;30666.16;0;11545.72;12869.44;0;1330.9;0;1217;57091.32;4610.21;1277.44;187.12
46943;46;84;1;15;117556;9591;0;1250;106981;36143;2449;1363;1260;23217;0;4295;6871;7516;3730;6898;10056;0;775;5631;0;899;1242;0;0;0;415;1
46944;45;84;0;11;217792.02;4555.55;0;219094.91;0;96719.22;0;10;12880.71;0;0;380.22;2994.58;3955.6;0;6524.3;15632.96;0;7018.51;3171.54;0;1614.51;0;417.67;6536.04;729.39;795.1;26.65
46945;74;84;0;11;73100;35530;0;0;60745;18588.87;6971;6842;7524;6477;0;2276;6412;15105;967.5;9736;13146;0;1770;3408;0;701;354;331;0;0;0;232
46959;48;84;0;10;143577.18;-500;0;500;121834.18;38775.04;3912.83;2071.4;1589.75;27129.14;6647;10045.81;7519.52;3745;256;2656.68;8295.32;0;0;5610.05;0;364.98;328.6;575.81;0;0;165.56;0
46972;48;84;0;12;93735.96;10845;0;0;53970.64;21500.32;0;3274;1715.26;31374.45;400;4126.05;8779.84;15093;47.5;14519.1;9418.86;398.48;0;6306.12;0;529.66;1705;585.66;0;0;946.86;1247.72
47389;50;84;0;12;253312;209309;0;0;0;43418;5515;15266;33605;0;0;0;9537;3840;6950;16150;28816;14538;4491;3276;0;2329;0;128;0;0;0;16
47390;50;84;0;9;109372.5;109798.66;0;2548.8;0;-10233.83;26605.54;3962.53;15452.82;0;0;0;5634.41;0;0;8735.63;8756.52;0;4990.45;5128.52;0;952.65;1348.59;355;0;0;2548.03;19.62
47391;39;84;0;3;123163;1872;0;650;13629;31062.92;0;1805;90;27217;0;1027;2531;28025;0;4924;9023;783;0;6093;0;965;728;374;10046;1912;319;0
47392;45;84;0;17;282202;96197;0;1318;90886;31152;4404;14946;20901;22621;0;2722;10488;23570;754;10568;14763;6386;3242;8151;0;875;0;1539;0;0;3372;1113
47393;45;84;0;15;447127;100160;0;2331;25851;147065;481;17038;13655;61792;13220;9643;19592;95317;870;37287;23491;600;2306;5761;0;1801;0;2505;0;0;2814;22
47394;39;84;0;4;157395.74;32082.09;0;1575;140073.15;19550.8;2862.86;6222.81;6258.33;38881.35;12327.2;4118.11;13803.99;3907;3794.21;13846.45;17623.34;0;0;8929.4;0;574.58;0;755.76;0;0;761.4;153.23
47395;37;84;1;6;139392;122584;0;1860;10081;19433;0;7686;32773;68;170;232;7908;12134;1852;11352;21960;10327;5342;5888;0;1200;0;606;11224;1462;760;1347
47396;39;84;0;8;311193.16;288348.71;0;0;0;81498.37;0;20661.21;55575.32;0;0;0;8601.37;11814;691.81;9655.57;37821.35;48;14873.37;4902;0;2251.71;0;786.48;0;0;1424.25;36.42
47397;37;84;0;15;105220;104271;0;0;0;13795;0;11410;12572;0;0;0;9868;4357;307;3369;14241;0;2303;4173;0;1012;0;361;0;0;684;0
47398;37;84;0;1;193091;81439;0;5127;39114;31151;0;6241;22652;5099;0;2860;2506;14088;779;3525;13310;32276;2326;6239;0;1548;213;611;0;0;837;0
47399;50;84;0;18;290043.31;127448.22;0;163442.33;0;133839.75;0;1279.19;3176.72;0;0;0;667.98;6222.75;1204.48;8185.63;49061.26;0;0;4729.12;0;935.27;203;2125;10843.18;1511.38;2652.25;0
47402;46;84;0;16;201992;780;0;0;74318;23819;0;1306;0;63569;0;7473;7957;21285;8341;7998;9381;1087;0;7142;0;1762;327;931;0;0;2091;464
47404;39;84;0;12;212459;211076;0;1838;0;7379;0;28430;21704;0;0;0;9627;95628;1037;355;9272;765;6069;915;0;1259;678;2839;0;0;759;879
47405;50;84;0;1;474621;316883;0;4614;132727;102921;0;21867;35187;0;0;6967;23487;39693;6381;23958;14696;4697;12543;4590;0;1940;6228;8085;26067;2834;12108;2656
47406;73;84;0;17;412913;0;0;407493;0;46982;0;297;13345;0;0;0;2849;43575;997;13408;55218;533;0;8450;0;0;0;2088;51761;12699;9999;5
47407;37;84;0;5;95240.16;-700;0;0;103955.16;29800.16;0;896;0;24432;3700;5915;10077;9000;1281;14037;17477;0;1431;5610;0;315;0;366;0;0;1931;1056
47408;39;84;0;8;289596;14506;0;309919;0;58664;0;2130;13828;0;0;0;6060;3089;4071;14752;49745;0;6380;5482;0;2734;0;160;20839;2748;5211;120
47409;46;84;0;18;122611;0;0;149558;0;56275;660;0;2880;0;0;0;1109;3409;2870;1990;33127;329;3527;3318;0;877;539;479;6735;1692;342;0
47410;37;84;0;11;98833;95826;0;3550;0;34484;0;9319;15259;0;0;0;1149;2800;467;1593;15444;0;7133;3048;0;1371;0;358;0;0;272;1195
47411;50;84;0;1;242603;158424;0;7938;44089;9080;0;11311;22413;9499;755;1112;11409;8800;1026;25116;22273;0;4091;4273;0;2500;0;621;22778;4786;241;4
47412;39;84;0;10;741500;19985;0;907693;0;292257;0;0;7426;0;0;0;3891;33105;6383;17010;239346;6480;20863;13148;0;915;620;10723;113410;37065;11519;1737
47413;39;84;0;16;1381072;0;0;1553653;0;377569;0;5518;15186;0;0;0;8312;76000;4539;19464;151015;9404;10336;17784;0;552;0;3913;263529;95476;7858;11786
47414;39;84;0;17;322779;294496;0;1980;0;62155;0;9477;40652;0;0;0;18664;6930;12946;24013;30650;3033;8671;10098;0;3947;33;855;0;0;3890;1879
47415;39;84;0;12;392307;211179;0;0;0;35779;0;6784;40440;0;0;0;10319;5445;0;11314;35437;19892;13142;7073;0;3938;0;815;23420;5419;997;12524
47417;39;84;0;2;226371;51411;0;800;140782;54330;0;3331;8220;30310;627;7596;13524;28570;1458;12592;18399;0;2703;17901;0;1088;0;647;0;0;3951;646
47418;39;84;0;2;112816.92;6895.77;0;1096;90478;27367.83;0;11308;0;2759;230;13685;11928;9071;1583;17265;34255;201.5;1602;8909;0;0;14;826;1260;0;4768;922
47419;39;84;0;7;129541.29;1060;0;0;113097.29;61538.77;0;0;0;28988.32;16238.4;4410;4501.6;3615;390;4565.7;19850.54;15;0;4762.34;0;0;1516;459;0;0;328.11;33.14
47421;37;84;0;7;1349019;52500;0;1280682;0;681747;0;0;8251;0;0;0;455;46058;5024;19241;123613;1203;0;12046;0;1280;540;1963;103324;38158;10870;114
47422;46;84;0;14;67240;76946;0;0;0;-15827.45;2813;14867;10041;0;0;0;3695;27405;273;4581;4270;0;1090;4218;0;338;1468;1965;9738;1308;1532.58;667.49
47423;37;84;0;9;479291;-859;0;7000;462343;159405;2810;9398;7454;101446;14111;28588;39654;15800;9120;19647;51432;3934;0;19075;0;3720;895;514;5598;1676;16780;1869
47459;45;84;0;14;102473;-1357;0;-360;68866;16526;0;1289;953;5853;414;3897;5243;15603;1238;8918;15556;0;239;5645;0;7;0;990;5216;1228;1914;0
47460;50;84;1;2;187365.04;30277.21;0;-1740;92765.08;57283.88;0;5265.32;3224.38;7500.78;15320.34;5918.12;13401.43;30415;2601.63;27012.24;14728.47;0;3241.16;26504.63;0;591.72;0;2283.28;600;0;3056.92;3438.72
47461;50;84;0;14;156016.17;118890.02;0;1772.25;0;26949.03;0;13193.84;12309.04;0;0;0;4822.05;14673;630.07;7551.65;11653.91;497.17;7183.08;5140.49;0;541.42;696;784;5536.63;73.18;1140.1;0
47462;74;84;0;25;104945;-8954;0;1100;99763;43875;0;3241;781;7452;1287;4332;20335;10475;1471;8219;12561;0;0;8522;0;394;134;522;0;0;2005;272
47463;45;84;0;28;329182;315178;0;7029;0;17883;0;18746;43219;7563;7812;497;24306;17221;1390;36462;41903;1330;24497;11965;0;982;0;1359;28528;1982;4779;1702
47464;50;84;0;26;632185;14395;0;0;364259;88267;1491;7826;7623;243294;0;13764;7280;61896;982;11843;0;13826;0;9487;0;693;1818;980;0;0;5041;3757
47465;47;84;0;23;994056;525;0;1023372;0;201911;0;23;23444;0;0;0;11254;64600;17907;24706;38674;5401;0;17236;0;28;265;9481;186306;32980;11633;5524
47467;47;84;0;23;362309.74;13145.33;0;-34;23440.39;126759.32;0;7083.17;1837.82;62350.03;2768.34;0;8307.47;63770;3190.11;20028.72;11016.81;0;0;7954.68;0;939.95;31;1368.26;0;0;3012.69;0
47468;47;84;0;26;788695;15417;0;10957;734949;128360;1591;3938;15579;225609;12700;24996;11649;183400;15247;15109;11664;2566;5552;12641;0;944;78;1675;31107;7389;10498;3275
47469;46;84;0;16;168810;35738;0;3795;186261;54862.93;1183;8262;6606;13435;1238;5045;11263;42531;624;7632;17078;998;0;9493;0;528;20;1355;5908;499;6103;866
47470;83;84;1;14;545630;0;0;0;418699;26906;0;0;0;266408;0;3007;3627;32815;6315;3255;0;777;0;6769;0;0;98;966;0;0;5555;9
47471;45;84;1;21;283494;32082;0;497;42097;61813.22;1408;8402;6334;62674;0;6936;7153;44085;1843;5856;13367;1935;0;8796;0;256;0;670;0;0;10621;699
47472;46;84;0;25;299283.16;37975.56;0;4507;29648;39598.97;4757;9136;5744.74;54814.48;0;1337.1;5251.85;61063;1329;11307;5873;3905;1639;13801;0;1226;0;2043;0;0;7330.05;1134
47473;50;84;0;7;292262;0;0;166333;0;-81461;0;1650;15895;0;0;0;1484;7464;0;14475;9816;112;6512;7751;0;642;0;8916;76457;6360;2921;93
47474;45;84;0;16;471180;0;0;480731;0;1105;873;462;11501;0;0;0;9014;125600;6617;16052;34793;14522;16699;9615;0;1921;0;3760;96321;17521;2252;2618
47475;47;84;0;19;213609.62;96758.81;0;600;8213.21;19024.61;0;22050.9;13636.47;22834.93;0;1161.59;11120.6;29701;420;21718.79;5519.5;63.9;7423.4;9051.45;0;376.94;949;593;34246.99;13209.02;548.86;1435.16
47476;45;84;1;23;314474.24;314063.24;0;0;0;69920.67;0;11125;30300;0;0;0;12370;34850;2013;18840;26738;10841;20928;8005;0;2071;0;0;29605;2406;2203.71;2630.17
47477;46;84;0;19;340713;0;340713;0;0;34836;0;127100;2819;0;0;0;2162;6520;2104;5141;3000;567;0;4865;0;2750;0;0;40150;3205;962;51
47485;83;84;0;21;259491;34292;10227;1791;24031;49097;4319;10055;11684;22892;0;11165;8839;38000;9498;21998;5755;0;0;7441;0;0;856;1103;0;0;14654;711
47486;37;84;0;15;151504;32213;0;1361;18612;42991;1600;3543;5034;16457;0;1701;7056;26500;7426;7909;13777;0;0;4818;0;440;0;517;0;0;652;0
47491;39;84;0;7;579399;55226;0;4094;417300;139852;4937;6921;6400;229238;0;6371;1717;25160;1768;6135;5280;3018;0;6906;0;763;31;843;4920;321;1711;4233
48059;73;84;0;18;608665;11168;0;4881;585499;143693;2665;5767;11556;230935;0;31132;3692;120901;4637;7686;11972;0;1199;10530;0;632;21;1635;16719;3524;4650;588
48060;50;84;0;12;51011;47234;0;4372;3662;-31196;0;5445;7565;3832;0;2;2056;29623;1527;4422;9483;0;0;5894;0;418;0;250;0;0;2089;136
48061;45;84;0;26;200789;0;199044;0;0;-7017;16028;85408;421;0;0;0;0;33450;0;598;0;0;0;6460;0;0;975;0;46437;10698;2462;364
48062;48;84;0;3;87893.05;41411.04;40707.01;0;0;33850.7;0;5582.18;8213.67;0;0;0;3611.88;4015;404.46;2597.45;590;0;551.15;2449.94;0;199.38;2692;278;0;0;192.93;16.15
48063;50;84;0;26;17255.8;8292.89;0;772.8;-3653;-1602.19;0;1059.68;1390;0;0;0;2183;3736.36;0;219;1213;0;0;3084;0;141;298;257;0;0;0;77
48064;50;84;0;1;31291;380.4;0;0;4340;10486.51;0;1000;990.87;5873.25;0;1313;2107.78;10000;479;5181;1246;288;1371;2682;0;151;647;370;0;0;334;108
48065;50;84;0;13;374791;250718;68888;60285;0;51322;0;18669;44773;0;0;0;9909;49450;2175;10071;32838;0;50717;7264;0;1947;0;823;8562;2084;3924;1317
48067;48;84;0;12;77909;-949;0;-65;25406;30423;0;205;333;19079;0;1724;3389;22568;5685;8160;0;0;219;4619;0;0;818;2212;0;0;331;403
48070;37;84;0;2;617229;3028;0;0;106256;122197;7543;11438;6317;95964;0;9080;26523;161266;12353;31388;30759;0;2731;14389;0;571;0;1896;19312;32005;8886;0
48071;61;84;0;4;647545;585162;0;0;0;17226.07;0;0;36066;0;0;0;4593;682213;4185;12138;16156;19887;0;5073;0;9953;0;934;206478;15413;244.96;0
48072;37;84;0;2;191281.11;177623.89;0;0;0;1850.39;0;22292.61;34716.75;0;0;0;14296.64;11390;162;12851;34150;0;1893;5309;0;1745;0;659;0;0;943.36;550
48073;45;84;0;13;63398;-674;0;0;55812;4213;2134;2266;812;13821;0;2502;3536;6617;4550;9993;16950;0;597;2705;0;20;0;412;0;0;306;707
48074;48;84;0;11;230666;0;0;294769;0;52620;76;3638;8397;0;0;0;3105;7950;0;2992;9622;141;0;4384;0;0;2231;4372;65250;9782;1132;17
48075;50;84;0;3;1044114;37299.84;0;19500;398854.19;50026.84;0;11923.02;9896.7;98935.88;80024.69;8685.38;25198.1;55916;0;2849.53;17900.95;1590;0;5957.98;0;2876.11;188;2654.34;0;0;7054.88;5504.66
48077;39;84;0;7;51312.5;9408.9;0;40;24706.38;-20323.13;787.5;1257.61;0;8925.52;2586.74;3005.4;5192.34;0;2690.72;8850.75;6611.2;0;0;9412.71;0;0;0;541.28;2833.13;173.84;2146.67;66.76
48078;50;84;0;3;19482;2193;0;-670;16507;2211;0;892;1874;645;0;1444;4586;10457;0;8667;4468;0;0;3104;0;178;0;265;0;0;6;0
48079;47;84;0;18;100020;97656;0;2364;0;24536;0;8653;12094;0;0;0;8614;47500;0;4509;10027;0;4633;3959;0;829;674;361;0;0;1067;1102
48080;15;84;0;15;153279.38;147969.98;0;0;0;54130.96;0;15075.13;13691.1;0;0;0;18647;13997;418.98;24484.85;23596.3;0;2079.44;6832.01;0;1668.96;0;561;0;0;857.21;0
48081;45;84;0;12;105466;12466;0;150;82366;17346;0;4937;2871;8832;0;2937;3469;9635;576;6602;12619;4848;5138;1719;0;481;1071;571;0;0;4666;961
48082;50;84;0;2;97647;-4070;0;0;45980;34659;0;0;0;22115;6805;3472;2988;14331;1887;5981;8023;0;0;6272;0;0;2219;2971;0;0;4852;18
48083;29;84;0;1;82194.33;15461.87;59758.46;0;0;4291.63;774.24;5717.6;0;0;0;0;0;20244;574.44;1770.75;370;0;3858.17;159.21;0;0;0;599.11;21656.6;3950.87;0;0
48085;48;84;0;20;134668;24002;0;1531;53376;44097;0;3037;4098;14593;0;5577;3335;21506;0;4084;2218;1169;5640;9;0;204;1343;2787;8443;178;30;16
48086;39;84;0;11;160350;135919;0;3191;0;28626;0;19811;7975;116;0;0;2622;201980;1911;8961;0;700;1738;8083;0;209;3445;540;0;0;0;0
48087;37;84;0;2;113369.65;103422.78;7000;0;0;4231.51;0;9445.56;8555.21;0;0;0;0;48830;2190.72;15973.61;12970.17;0;3361.61;5176.79;0;1498.87;0;558.7;3734.7;253.3;4563.42;221.53
48088;46;84;0;12;370267;364024;0;0;7295;15455;0;7057;27802;1411;0;644;14896;217666;5750;30035;23693;0;7113;9248;0;2718;0;14460;50941;2121;8154.39;17
48089;28;84;0;2;49458;30314;0;0;14751;-29;0;4964;5443;3726;0;1658;3161;0;28;2981;5965;0;0;3148;0;379;137;383;0;0;453;428
48090;47;84;0;26;178148.06;0;0;196470.4;0;61405.47;0;0;8616.79;0;0;0;2217.75;1535;5063.21;4466.8;27694.78;0;3176.27;2079.21;0;0;0;396;35455.08;5039.61;510.8;80.29
48091;84;84;0;13;166778.52;10225.64;0;153890.38;0;33252.69;0;0;16387.9;0;0;0;5420.17;0;349.6;9212.41;12433.23;0;2261.06;2714.16;0;129.63;0;576.52;26605.95;2474.56;884.73;33.63
48092;47;84;0;10;128281.1;19698;0;100712.15;0;22298.37;0;0;10193.82;0;0;0;4141.65;2422;3637.19;7584.65;16516.94;0;1761.03;4173.31;0;115.2;0;0;6935.12;116.35;1270.93;66.05
48093;39;84;0;4;145215.93;4379.2;0;115619.01;0;51687.94;0;0;4749.94;0;0;0;1044;9275;180.93;5430.35;11654.94;0;2120.17;3587.42;0;40.1;0;345;9525.78;1133.87;665.43;11.38
48094;37;84;0;2;106151.74;2765.25;0;138111.97;0;81487.66;0;0;9531.7;0;0;0;3756.85;0;320.87;5648.62;5999.91;0;0;2158.48;0;602.36;0;0;7412.24;443.72;92.7;0
48095;28;84;0;3;544330;497821;0;6979;0;72966.32;0;22189;16658;0;0;0;14532;112833;7464;25974;20413;5656;9221;1208;0;208;0;894;155681;17289;3122;0
48096;48;84;0;16;159807;125267.25;0;0;0;71972.65;0;13929;5560;0;0;0;9043;11857;0;13150;23220;0;3010;3659;0;1195;82;7837;151;0;0;177
48097;46;84;0;8;193143.42;194048.17;0;0;0;92532.55;0;3440.2;22399.47;0;0;0;6794.75;1920;201.08;8158.21;20320.1;16.34;4842.09;6611.15;0;1505.45;0;1462.05;2384.91;104.62;2047.78;896.02
48098;45;84;0;11;433589.83;433589.83;0;0;0;9758.83;0;621;26933;0;0;0;0;28575;2502;32011;13355;0;6177;9586;0;0;4550;1433;184064;17060;1209;0
48099;29;84;0;12;140355.3;0;0;169650.3;0;37028.23;3471;2054;3393;0;0;0;598;8105;0;5126;12958.27;224;0;2736;0;0;0;1788.3;13012;1934;515;0
48100;39;84;0;3;204850;0;0;199617;0;18730;32;1150;2166;0;0;0;632;6733;677;3718;22921;3543;0;6620;0;0;0;1551;35620;6326;2733;0
48101;84;84;0;17;244913;25246;0;-380;63790;-46206.21;0;2785;0;5909;11985;222;12752;188803;427;9125;38749;0;0;1013;0;1149;0;848;20118;6189;18117;667
48102;61;84;0;17;599597;186681;0;25505;52380;184776.04;0;18691;13068;82312;986;14238;8916;37317;5120;10993;26263;266;1027;11148;0;1976;0;1513;22965;1931;8318;0
48103;39;84;0;19;881478;942483;0;4177;0;-107394;0;106053;132303;0;0;0;48683;91309;18734;70609;120645;150;13381;18197;0;9621;0;1275;176909;52827;17064;2637
48104;84;84;0;19;484871;549355;0;0;0;48321;0;61823;91753;0;0;0;20855;66200;0;45979;54727;0;13673;11546;0;2470;0;858;27418;7681;4239;8168
48105;39;84;0;7;313630.34;331399.41;0;8750;0;127879.76;3155.22;13070.26;17554.46;0;0;0;24093.3;17805;0;13070.94;44735.1;0;0;6408.38;0;2060.81;0;3359.62;4085.84;1258.4;2186.8;26.45
48107;39;84;0;9;193967;26665.7;0;-567;27620;22015.03;0;8605;4855;70953;0;4000;10678;46569;0;20055;11899;1121;2248;8370;0;876;87;593;0;0;2200;7128
48108;50;84;0;1;836324;123211;0;3844;221686;181040.62;0;24441;22079;233569;0;23117;35691;142692;1393;34894;38303;0;15157;22071;0;4318;332;2565;0;0;9399;0
48150;45;84;0;15;394647;21806;0;420;80095;81636.85;0;11513;10124;107927;0;8178;14096;53290;990;20123;25071;5353;3041;14438;0;1860;50;1284;7659;223;14635;1535
48151;46;84;0;11;225233;63762.4;0;80;28735;26647.38;0;7794;17647;41824;0;7960;11928;32975;165;17569;21057;3813;2638;7063;0;1505;76;577;9355;358;1347;1047
48152;15;84;0;26;362507;237352;0;54648;0;49500;0;105;12657;0;0;0;5968;33194;633;11343;36709;1292;1386;12721;0;955;0;680;103021;4900;2460;91
48153;47;84;0;21;67083;0;0;69678;0;29832;0;0;5398;0;0;0;4215;4117;0;1016;0;0;0;3971;0;203;876;0;463;175;0;15
48154;48;84;0;10;146338;0;0;120228;0;22841;0;0;9179;0;0;0;2187;7940;6792;7786;12915;0;0;3490;0;349;0;4;15404;1058;116;0
48155;48;84;0;11;869882;0;869882;0;0;237991;0;50297;14162;0;0;0;20838;6435;0;17378;5553;1863;0;26980;0;1093;0;1789;137791;3427;22736;0
48156;48;84;0;13;144310;0;0;130528;0;61548;0;0;3446;0;0;0;0;1980;627;2979;0;3866;0;3215;0;0;0;38;25615;3304;97;11
48157;45;84;1;12;475855;32612;0;2023;332596;107893.9;0;6719;8188;129889;0;15281;8852;40845;539;6276;11865;0;1661;8356;0;2408;0;378;0;0;2337;164
48158;45;84;0;9;103495.33;3868.14;0;0;79160.73;37678.3;0;1600.13;606.24;19124.48;0;3708.63;4683.5;2154.68;3365;7279;6820;0;208.6;6820;0;1400;620;933;0;0;114;0
48159;45;84;0;8;92331.96;548.25;0;122956.21;0;28950.2;0;126;11893.01;0;0;0;3509.1;5500;0;3622.98;204.57;0;3742.15;2531.26;0;0;1507;405.2;20478.31;3647.27;1461.37;125.88
48160;50;84;0;1;82533.82;0;0;59488.82;0;32562.16;0;0;6151.88;0;0;0;1012.96;2409;29.5;1724.17;0;0;2552.37;1266.55;0;0;3263;255;0;0;0;0
48161;50;84;0;13;312960;34740;0;269341;0;162184;0;7778;15274;0;0;0;3866;5290;0;1861;331;331;0;3151;0;1023;2686;3376;0;0;8724;124
48162;48;84;0;19;79778.99;0;0;62811.48;0;16937.21;0;0;10144.44;0;0;0;1346.2;1779;0;6058.21;0;0;3697.37;3676.17;0;0;1814;347.32;1423.26;367.82;1647.36;33.48
48163;48;84;1;23;187315.03;1141.4;0;350;210821.12;57386.38;2356.2;1487.23;1728.68;48319.72;0;8664.77;8161.41;5679;3654.85;13615.4;19446.53;11252.27;0;8301.36;0;549.65;1334;707.97;0;0;2285.85;2515.76
48164;50;84;0;11;232727.15;40588.59;0;217886.87;0;48626.63;0;7581.05;30206.51;0;0;0;5915.57;7218;572.21;9686.46;6374.42;389.82;4212;7534.74;0;2102.64;701.71;922.6;35382.42;4575.38;6900.34;583.89
48165;45;84;0;21;241609;49801;0;2977;166678;-4679;3256;10183;10388;53165;3455;4610;20590;16263;2308;17976;30517;15;0;8429;0;2592;0;0;7507;1239;3613;6554
48166;47;84;0;17;178298.55;147012.55;0;9789;0;102896.12;0;12580.03;19103.62;0;0;0;5268.03;3000;938.88;4293.62;32503.84;0;13803.34;9384.63;0;1136.09;1110;1741.2;0;0;6217.29;6062.39
48167;47;84;0;14;193215;181809;0;0;6519;40401;1715;31559;20914;1846;0;0;0;43069;0;72;13902;173;4141;4162;0;2194;634;0;0;0;514;2465
48187;39;84;0;4;74555.34;-4500;0;0;8331.22;20778.06;0;0;0;25180.74;4808.47;424.58;2485.47;16090;357.92;605.82;6106.6;645.84;0;3818.89;0;260.96;91;263;0;0;0;230.34
48192;37;84;0;8;379680;3600;0;0;61562;160811.66;0;2442;56;72393;3636;792;8779;37076;5100;17361;29955;0;0;8914;0;675;13;1050;18495;981;4906;0
